followers_count,following_count,tweet_count,listed_count
8350812,1061,975332,8227
1010531,488,37710,921
225937,6563,79630,2677
25556156,11,24081,18002
933631,11395,33051,5040
25673,23193,7467,22
43438,983,212256,214
666470,153,322,276
4653432,162,12345,835
8621986,590,335409,55927
96558,653,21817,335
95083,246,7328,851
12505261,2324,23196,27799
194499,1581,293130,1028
78495,1124,17129,704
17960,3671,11219,175
31872,1620,33999,607
162076,6450,89323,228
1179439,488,256609,6316
1319336,791,81149,9476
392434,35,7187,1202
20332,6042,27138,34
12349,8580,110840,17
1163425,176,619039,5679
1502112,347,317487,5517
11357,3350,20967,529
883527,794,250981,4359
290975,604,11232,2112
11232,317,48732,339
602411,14878,290785,4748
202951,1129,40898,1242
14726,15272,33449,27
596076,38046,11605,385
488180,5998,22508,1909
291803,1734,53283,3627
6919462,0,557736,6103
312154,1673,16003,1508
917839,45110,123087,2904
6837,415,3682,231
16522,5525,18413,590
137302,783,9315,3345
4223051,675,147931,2913
282447,1121,18713,1641
293546,1324,10859,1219
101612,4142,50250,2265
38762,0,117,61
106702,322,14477,202
115682,638,20386,1364
451333,421,31091,1051
218404,4169,25620,1624
2795626,814,55788,12031
489522,51,874,3194
33638,25800,183825,23
2140935,109,4873,8385
293546,1324,10859,1219
4412264,459,5725,10313
3517,3231,103037,16
1295078,277,333640,2428
28755,27007,179401,123
439522,1669,19586,3599
58010,2356,38587,1888
293546,1324,10859,1219
927334,3142,82133,2376
455788,1487,94298,3986
752848,2582,167627,2060
10623403,4623,19579,51614
401911,925,20131,1363
11892111,110854,294851,32804
13484,1776,172940,31
275035,318,191235,1877
882807,585,54710,3974
2842766,696,17140,1736
1097971,311,206144,4041
1069238,392,91846,1582
30821698,207,1910,43417
156568,47,9016,557
58080455,1104,373317,154346
4907,2640,9843,61
290130,1583,352266,3149
1319336,791,81149,9476
2774937,241082,373155,18507
71442,564,7348,541
9103630,1857,338241,50538
13162,61,13513,181
59892,401,35811,464
421415,1046,17857,1723
19026034,523,392544,105845
213580,1005,26173,1810
3210,5000,107473,0
8931013,67768,230460,70158
87100,100,3514,185
125770,2234,10092,2088
1645919,83,3197,387
9674623,542,106902,84117
451206,1549,51743,1008
8621989,590,335409,55927
8245733,1391,797196,66401
107404,586,5335,1795
5149304,5394,36755,15306
602398,245,4005,162
8485,5581,33389,3
601428,49289,27797,3041
21185,11547,92240,8
527475,1308,9826,2897
28427,2056,3038,358
51117,372,26136,229
8154697,1643,45143,17706
3144019,33,6901,7245
305907,1354,7754,2612
934364,944,38320,414
282447,1121,18713,1641
2660270,10993,470437,20731
36490469,18,345838,131155
662520,262,80055,7571
34178691,48,8198,39076
274347,279,30884,3241
347203,669,39312,2263
288545,2271,210370,3618
4882,568,12622,79
314935,9708,144059,245
58080461,1104,373317,154346
33925,1241,22597,93
1685330,692,3483,7451
2377761,2,5803,4789
31472329,960,13383,42403
23237,360,2285,192
37498,1097,83760,602
94983,4492,6486,818
501895,893,15826,1241
2771856,3782,8044,7895
836,1048,4123,10
85508,3788,81370,1185
275620,669,175521,8436
1340946,4123,913125,6818
8350817,1061,975332,8227
12505059,2324,23196,27805
8262971,36,199348,13775
161497,582,107901,1271
211869,2581,137163,6047
15970,1382,3673,276
189894,1101,9366,2041
24863,2098,15588,62
2129748,1593,10951,7046
109383,999,4714,3343
210217,292,227544,1512
39388,2940,20624,953
15480,859,55843,626
4179049,692,42535,3459
357379,575,8285,4709
1177041,209,3242,5689
422832,532,13579,402
556276,921,36240,3101
9103432,1857,338241,50537
1177856,79,6740,566
21474,6590,44993,49
46707,864,26797,517
2897862,47,4150,7314
268826,682,5444,947
58080461,1104,373317,154346
91561,5596,13460,413
63059438,121,77789,193053
58080385,1104,373317,154337
4717109,717,399896,5173
708657,1070,46704,7869
66369,1395,11110,255
297697,2699,47719,1320
33210,32063,40042,4
53865,961,17003,1141
971430,65200,333077,3196
58080463,1104,373317,154346
276565,663,20007,505
10162643,336,544162,21935
25160758,1218,853714,133991
5878910,59,14498,11672
536724,1129,89775,5047
822360,1211,5593,5152
5482910,0,1203,1274
1766105,1948,226430,5304
17475867,488,384870,65506
7769395,23,522617,30026
61311,76,2316,274
986821,7499,47086,8155
22548,1887,16798,484
455,12,311,8
1564887,1426,19499,7276
2575439,775,375698,8398
111690,2829,51732,1607
3093654,38035,73995,6159
73902,5205,255455,306
694755,139,1558,1844
126914,2538,10199,373
4386904,2545,16056,17251
17733,17454,130956,140
1564849,1426,19499,7272
498778,969,17017,2055
4381632,338,211871,21974
898,4,1509,6
52927158,877,471447,215315
177221,2429,18755,147
43141,412,4869,524
35994,2333,82425,742
772827,8937,76666,2066
319003,463,79919,2526
59509,1168,21238,471
52927158,877,471447,215315
2229625,0,11211,13166
3837784,549,15835,14141
19160166,1714,426919,106521
1370968,173404,69649,2918
1620,3964,2090,15
3697410,413,709482,35369
596076,38046,11605,385
3623501,6829,76021,33778
7769395,23,522617,30026
1074196,88750,305374,4631
195273,385,11659,478
366684,6968,21841,4442
242966,502,8192,2174
2493,680,80244,13
1943250,1182,19389,5085
2120867,2035,13812,8997
3762319,1,122715,4976
1746011,222,3667,4838
15136,16515,158438,18
11640,10330,130900,51
315367,39399,50269,934
76855,743,12053,518
41753,154,14251,730
115486,1428,87249,635
6919464,0,557736,6103
25160762,1218,853714,133991
283087,2031,8765,944
1564849,1426,19499,7272
37129,37454,362956,66
66784,19,4130,56
201961,587,193477,1492
50013077,3,37975,146708
671831,1,31174,402
60515,635,15942,526
2660277,10993,470437,20731
6259640,670,775474,8853
4192222,431,50825,13872
6259640,670,775474,8853
1179440,488,256609,6316
14782,366,15969,37
223563,7700,20097,810
3648,2851,10913,130
4814,1535,1280,190
20935,74,510,194
66147,64168,6890,76
99217,49328,25136,153
10954,2148,19387,188
12358,35,75409,217
13247,2275,79516,170
1319338,791,81149,9476
3638249,409,901206,4732
5435,2354,8855,33
2464054,3080,16157,7075
366684,6968,21841,4442
4365792,296,1014738,29070
6175,946,4377,38
6420,1529,11442,90
1274250,1275,33656,10117
774278,120429,121980,3293
138956,1017,86875,386
8621989,590,335409,55927
41775,32902,95069,12
452428,420,14055,326
2934189,1618,49410,11708
252501,2555,191442,5156
58080476,1104,373317,154346
1420791,4768,207103,11910
10585610,20,95967,17602
549910,305,25186,2742
3051099,1693,21008,7891
204397,3812,102652,196
58080400,1104,373317,154337
147750,6700,109225,1128
491022,921,163514,4240
38492,1989,22365,1356
127757,13345,128827,440
3497202,343,573912,1924
38588,405,18604,363
24288,80,4459,242
556277,921,36240,3101
237316,1185,29581,1408
58080480,1104,373317,154346
448113,4819,56663,7232
133562,695,12061,1260
8245730,1391,797196,66401
48308659,500,31858,12925
963031,3267,179538,5735
4365792,296,1014738,29070
4491,3536,79522,28
5907600,929,377288,20034
1107000,638,219787,2890
1591696,488,14291,15361
6963,621,117821,16
8930630,67764,230460,70166
19160169,1714,426919,106521
397,914,4093,0
35270,3689,17642,267
5908389,300,17915,22470
343425,801,62662,1567
657018,0,21,913
147429,68168,97348,472
59226,923,286040,543
671812,1,31174,402
58421,7271,63612,1429
58080484,1104,373317,154346
67912,777,9560,506
444866,784,221440,6075
39,302,258,0
1845716,348,4859,4382
2043618,1744,57986,12263
7770701,240,304786,55981
4697,4729,68974,3
17475868,488,384870,65506
7769396,23,522617,30026
8245728,1391,797196,66401
154943,67331,100993,359
1232317,1420,31614,8912
286278,7415,427596,348
1883521,535,213161,5361
51336,1859,41119,713
4948,1601,35502,172
246785,2887,33463,1155
193769,963,4045,1024
236585,9051,34212,2298
10623899,4623,19579,51615
83726,4279,88773,1078
315122,15633,226512,3299
7077701,515,9626,19893
34178711,48,8198,39076
11486197,720,153468,19902
1074197,88750,305374,4631
361504,2088,27237,2295
4104,972,1335,6
257,918,55319,2
70522,1245,2451,582
6008517,768,238517,8468
553379,1192,37999,6502
72692,419,12527,894
2326947,608,297150,26572
34178711,48,8198,39076
1177058,209,3242,5688
3411067,24094,22784,14493
8930631,67764,230460,70166
85878,308,90642,191
882097,7527,362489,7233
78663677,2431,32747,28632
77733,1180,1201291,236
941710,483,123053,4182
425572,4863,51572,2981
11434,11277,131928,38
6919466,0,557736,6103
743515,284,103780,11534
797,820,541,0
4365793,296,1014738,29070
19190,915,18873,470
6919465,0,557736,6103
882097,7527,362489,7233
173391,4379,10265,2275
3638251,409,901206,4732
1707703,152,69165,7238
228674,171,6483,1119
34178713,48,8198,39076
1319306,791,81149,9475
58080488,1104,373317,154346
103132,1758,7321,487
517262,7617,72137,12458
7769437,23,522617,30022
774866,5181,24333,3148
67110,1502,53447,1277
45516,984,27370,278
26744,9811,7799,302
871723,4314,208105,785
1274977,1550,240778,9161
346421,63297,109331,1877
104405,4888,38123,1771
538129,1322,68250,6450
55274,145,16037,525
319003,463,79919,2526
4412158,459,5725,10316
27020,825,4993,525
1731984,1540,32568,5277
187247,3466,40564,5477
4192302,431,50825,13878
735710,5609,62995,4560
2091,541,85764,8
155772,1633,13518,1351
2771848,3782,8044,7895
2934205,1618,49410,11711
32449,161,11356,687
11328,700,34005,8
62884,597,23624,703
119725,2991,27685,946
57989,2112,10643,179
14864,1873,18832,101
596076,38046,11605,385
4702687,790,278970,30205
4685815,427,305402,7602
297479,56376,111001,5498
883049,397,25383,10112
1535066,27,22828,960
16126,16605,135314,15
2934205,1618,49410,11711
81780,1648,9576,1009
315367,39399,50269,934
52546,1605,10365,1645
4702748,790,278970,30206
229781,19452,87252,1064
132790,939,14441,1255
1455869,1205,3983,9451
1566651,82,143533,5654
13907926,93,491770,48741
2575439,775,375698,8398
457,538,13048,19
3525,1492,5384,78
12773,2121,4593,120
472323,612,32072,2633
333779,2134,5540,796
96977,81,2898,134
963032,3267,179538,5735
16459,412,3062,59
34519,684,11184,983
2522529,1535,248818,8502
3432,384,8718,135
141584,157,4880,499
883049,397,25383,10112
144976,2164,34698,1543
1246534,802,81925,7319
156250,1876,46445,6920
8621990,590,335409,55927
2299002,5782,88780,7476
2140933,109,4873,8386
5843802,10,18670,20176
76837,64587,28332,90
3809,2028,9779,127
882098,7527,362489,7233
131934813,583327,16474,221708
1105884,2588,21686,3777
8931015,67768,230460,70158
42141,33606,195669,64
2660285,10993,470437,20731
13218,1955,10951,201
2197,2194,11754,76
5093444,2193,522427,3228
104025,6110,78988,1233
2140933,109,4873,8386
881211,739,231666,6818
112271,4701,28402,1475
5878908,59,14498,11672
98443,426,181474,2468
3539901,1816,1067715,6341
2120869,2035,13812,8997
5093444,2193,522427,3228
305109,1494,251295,1436
170,420,145,4
51660,3588,406236,850
15809425,6826,318204,104354
938154,3788,83969,3648
282447,1121,18713,1641
1226795,408,7878,3249
881211,739,231666,6818
13643,5426,116708,4
343950,979,4635,1080
817827,782,374124,11145
52927652,877,471447,215310
1238,869,28173,2
243445,2410,64280,2168
58080494,1104,373317,154346
1864,2269,22065,3
1212275,424,77955,5469
4702749,790,278970,30206
5601273,32,427824,3607
2934197,1618,49410,11708
78663686,2431,32747,28632
452428,420,14055,326
82167,1495,122096,348
15923030,7,1369,11121
36250,1040,26371,100
747305,53,43018,10198
25160771,1218,853714,133991
95241,281,37636,216
153598,1450,9062,364
351882,575,84938,588
196097,248,3252,75
614972,723,219783,2213
3622247,1518,88882,8554
25556155,11,24081,18002
294665,975,49581,1879
708448,996,25540,4269
1246534,802,81925,7319
277042,879,39783,3844
89073,435,19861,76
1212275,424,77955,5469
435413,2672,8516,2947
1293125,880,26008,5979
378160,10380,59591,1103
32646,11816,80071,494
594407,46916,136545,122
334571,330,18283,1238
1375112,1026,382355,22889
1179441,488,256609,6316
169862,125,40213,480
596076,38046,11605,385
116642,11942,48355,1530
492786,2108,149401,6343
711445,5507,21436,4936
19160173,1714,426919,106521
85385,4033,55943,363
225031,6077,85343,1029
58080422,1104,373317,154337
13358265,74,222510,8366
17063986,14,937552,14165
871716,4314,208104,785
7406122,430,13029,24647
142455,18519,94625,25
1221691,1637,109939,11151
141584,157,4880,499
359672,986,7411,3523
31472330,960,13383,42403
3933919,7058,432815,35574
6259646,670,775474,8853
772826,8937,76666,2066
17541,2229,50555,139
610389,1393,95879,4277
319003,463,79919,2525
3411697,816,392436,2920
109710,723,78995,3530
1656202,2988,32670,857
331342,3474,48989,4374
153418,5741,5473,529
14880,2574,4785,376
78436,1024,61680,146
2229625,0,11211,13166
270154,45423,147450,1309
202442,161,18617,674
1218893,27637,239156,5007
19026044,523,392544,105845
23665,25332,112388,6
36490510,18,345838,131156
128870,2124,189123,1329
470922,737,3049,3187
2118169,7368,194628,12678
28522,4545,62234,162
275118,92,199120,2774
13737004,369,273681,48185
68,498,679,0
1236058,2079,33574,6591
5878886,59,14498,11666
16681909,0,7701,9702
4702749,790,278970,30206
2355499,5045,41393,13749
4634606,1628,361494,43606
627127,993,112572,8342
194541,2528,215659,1679
17475872,488,384870,65506
34250,992,102473,343
2729149,5,480356,2495
13341,1735,5928,336
30077,1404,26412,719
342789,4518,75185,4785
217706,3638,55005,1253
125786,1063,21184,1707
47834,1330,6675,1887
122399,49268,380645,714
16946,14543,104098,18
169862,125,40213,480
1319340,791,81149,9476
89670,828,9176,690
2934213,1618,49410,11711
20350,672,40228,172
39509,4756,31087,820
2098227,296,2125,13833
297479,56376,111001,5498
39665,3483,13906,108
425193,1263,22055,2412
470908,737,3049,3187
1096529,18413,27185,4507
3762319,1,122715,4976
230029,163391,26889,1530
7077706,515,9626,19893
229587,1858,65840,1890
1367406,5996,40340,4523
6031,1983,12928,224
8350820,1061,975332,8227
5821,3120,5583,98
425179,204,18557,1414
3396448,2730,464631,21500
2059,769,10517,18
2262786,968,19077,13696
168619,1874,58169,2115
176148,14949,20168,857
1995044,22484,15411,9443
70287,7150,2357,648
17393,6129,60239,647
3655,3240,91632,4
12804942,6,7380,16042
3950,4651,63958,1
2618,1495,3500,51
2229625,0,11211,13166
107598,91720,306237,357
318782,3619,128857,1166
883528,794,250981,4359
58080511,1104,373317,154346
91154,846,22545,2183
124253,40100,62772,1230
26637421,143,305021,120776
12505064,2324,23196,27805
89179,7234,75300,2320
3933919,7058,432815,35574
1455493,3474,53776,4044
54245,2711,20715,1241
325980,185,4860,146
1221691,1637,109939,11151
4969,544,23857,97
1590856,110,158958,9293
4634606,1628,361494,43606
386748,1132,34706,178
237770,42935,203201,1178
1145160,10383,50748,3949
238787,2752,41038,1955
73795,588,15016,620
811689,6280,29664,8555
821201,1400,118112,4334
118260,718,10074,2143
12505064,2324,23196,27805
708657,1070,46704,7869
13379,5770,2188,58
22239,1657,40482,527
4412162,459,5725,10316
564229,643,24946,3788
428046,19587,212201,499
56877,8939,33467,345
7233,7306,45153,7
568683,1236,119800,9456
155247,1483,27508,1787
547757,2622,23623,2603
190532,3090,24969,2308
1767551,6882,998394,957
19305,1258,1926,1076
76741,1273,16519,252
927334,3142,82133,2376
671812,1,31174,402
356207,4519,408716,1878
7827,1379,10095,275
20586070,279,6158,4569
25160779,1218,853714,133991
11838,10,1286,28
738161,1466,103568,6402
21435,1776,42127,901
58080446,1104,373317,154337
812171,13,85154,3278
1028611,1008,88554,13216
7770783,240,304786,55973
163014,1751,30503,1771
465990,994,28758,2940
730196,29334,203934,5436
15980,16085,24674,26
17929,14274,97861,31
34705,2687,5941,1447
99888,5612,141976,1499
46698,1669,30859,847
1281307,860,581002,2280
2499784,4433,113915,10645
13122,6942,11264,248
11358898,5586,600209,82372
536,1619,28515,4
1883522,535,213161,5361
7769402,23,522618,30026
4192319,431,50825,13878
23920,7457,32681,671
173309,845,24328,876
54001,851,207336,665
628,538,111361,5
255475,183,35184,6673
1885209,680,22150,3750
2982846,182,208961,37803
48209,955,49622,172
144973,2164,34698,1542
87023,7925,131426,508
150965,23604,72945,995
30559,1217,142249,533
96428,99,10290,390
52927194,877,471448,215302
548617,10316,243354,1784
59063,892,35502,840
34369,22930,107801,52
14544,1953,39760,391
41198,36058,16027,88
7769402,23,522618,30026
218402,4169,25620,1624
81700,2910,141739,2373
11479,1707,23578,116
8353,387,1142,3
1746009,222,3667,4839
293546,1324,10859,1219
131400,1951,8826,824
15809431,6826,318204,104354
1410032,3165,18446,4022
1010392,1605,37524,5499
23326,533,11728,164
2464055,3080,16157,7075
20136,9105,56689,326
488172,5998,22508,1909
362090,2350,28872,5236
339589,12638,51325,5780
104025,6110,78988,1233
277297,395,232173,4342
634819,0,2129,1381
63344,1078,39555,90
602415,14878,290785,4748
4365799,296,1014739,29070
51890,6436,50321,382
19676,3408,95561,585
20586071,279,6158,4569
4998458,255,32956,19800
8495112,156,1062179,8089
223550,7700,20097,810
228682,171,6483,1119
146447,2743,41562,2182
254640,304,2771,183
470909,737,3049,3187
75901,2035,3802,608
58080458,1104,373317,154337
430485,934,23024,1670
172,45,12012,0
401617,26431,103818,3159
8930634,67764,230460,70166
152801,137,5751,541
358436,690,16110,348
120664,1347,296373,1070
2219,867,17945,142
1724660,803,254443,13682
3697416,413,709482,35369
1319341,791,81149,9476
4390,1993,63333,46
2262776,968,19077,13694
15923028,7,1369,11121
4702751,790,278970,30206
293546,1324,10859,1219
131934484,583332,16474,221715
1092498,1429,63827,306
971432,65200,333077,3196
300663,927,8446,1728
635,1027,27678,9
8621994,590,335410,55927
21892,2773,21142,527
2140931,109,4873,8386
16655,3411,9999,371
1069238,392,91846,1582
5909678,565,12458,18146
1938679,632,2613,937
131621,113838,66040,871
3762321,1,122715,4976
2934223,1618,49410,11711
310187,4076,14237,4121
182092,174,92920,317
294382,13166,68020,1425
8374,1377,20722,174
240696,325,8618,1712
882828,585,54710,3974
1224286,383,14064,746
3662021,661,45826,2895
4915162,3,56667,21728
301436,5220,30651,731
222621,76,35334,438
3343932,10480,257227,25475
108590,199,7494,111
2202,349,38406,28
114310,13414,197900,1913
848752,1758,34207,7690
58080538,1104,373317,154346
977717,221,70567,3405
627167,993,112573,8343
28875,4400,25171,539
6919476,0,557736,6103
593033,3273,33195,6578
883528,794,250981,4359
86,62,72,0
2844855,6,28018,10299
8930635,67764,230460,70166
21892,2773,21142,527
1138698,13796,65651,7027
